id	previous_weight_lbs	current_weight_lbs	height_in	gender	score	single_pic_sample	photo1	photo2
2rmzx0	258	187	72	FALSE	195	T	caYeBZb_1.jpg	caYeBZb_2.jpg
2rml3m	195	167	63	TRUE	2193	T	oRGxJPW_1.jpg	oRGxJPW_2.jpg
2rl0yf	180	138	66	TRUE	273	T	1j1QsoH_1.jpg	1j1QsoH_2.jpg
2rj8ec	200	180	71	TRUE	57	T	fpeLkfz_1.jpg	fpeLkfz_2.jpg
2rgycc	310	190	71	FALSE	110	T	YHxvwNe_1.jpg	YHxvwNe_2.jpg
2rdk5j	122	138	70	FALSE	139	T	ChxDJnc_1.jpg	ChxDJnc_2.jpg
2rdana	260	235	65	TRUE	175	T	IBFhOQ0_1.jpg	IBFhOQ0_2.jpg
2sfvsr	167	125	65	TRUE	1489	T	WA3ag0i_1.jpg	WA3ag0i_2.jpg
2sfh1w	155	130	64	TRUE	929	T	zgbjRop_1.jpg	zgbjRop_2.jpg
2sccfr	172	132	68	TRUE	283	T	tPG5eAV_1.jpg	tPG5eAV_2.jpg
2sc43w	279	192	69	FALSE	182	T	fHw9BE8_1.jpg	fHw9BE8_2.jpg
2sbf0u	550	285	69	FALSE	1064	T	WzbF6xN_1.jpg	WzbF6xN_2.jpg
2s77xd	260	210	74	FALSE	114	T	XzeZ6vD_1.jpg	XzeZ6vD_2.jpg
2s56jr	127	101	61	TRUE	1450	T	bBnUJOY_1.jpg	bBnUJOY_2.jpg
2s4yvs	260	185	71	FALSE	384	T	UE09Rqq_1.jpg	UE09Rqq_2.jpg
2s4r2e	334	179	64	TRUE	256	T	IIbJlMC_1.jpg	IIbJlMC_2.jpg
2s2sx1	301	195	71	FALSE	304	F	UeCsGKL.jpg	5QhLLz9.jpg
2s1kff	208	174	62	TRUE	74	F	Bfndq1u.jpg	ECTUbZG.jpg
2rzgmq	220	180	68	TRUE	312	T	XU1WUvh_1.jpg	XU1WUvh_2.jpg
2rzd9e	320	210	67	TRUE	1077	T	SbRDOSe_1.jpg	SbRDOSe_2.jpg
2rz3k1	406	219	73	FALSE	132	T	oEihCD4_1.jpg	oEihCD4_2.jpg
2rxc6e	148	140	67	TRUE	95	F	4QqCmch.jpg	0j0qpii.jpg
2rwr4s	185	155	67	TRUE	379	T	eE7IM2Z_1.jpg	eE7IM2Z_2.jpg
2sxn4m	317	228	70	TRUE	258	T	ADuO6CV_1.jpg	ADuO6CV_2.jpg
2svze0	286	286	70	FALSE	44	T	mJiElID_1.jpg	mJiElID_2.jpg
2svm32	215	195	70	FALSE	84	T	Ax3kZQk_1.jpg	Ax3kZQk_2.jpg
2ss0f7	118	136	65	TRUE	80	F	No2ItbV.jpg	kJlSlIT.jpg
2slbgx	255	220	71	FALSE	71	T	7omnYIC_1.jpg	7omnYIC_2.jpg
2sjbvo	215	155	67	FALSE	85	T	IM7CxBc_1.jpg	IM7CxBc_2.jpg
2shi42	275	219	73	FALSE	60	T	SBaj0iK_1.jpg	SBaj0iK_2.jpg
2tjwp5	245	165	70	FALSE	76	T	THMIAmY_1.jpg	THMIAmY_2.jpg
2tj70j	172	161	65	TRUE	212	T	DDG0cnS_1.jpg	DDG0cnS_2.jpg
2tgp6r	211	199	71	FALSE	62	T	X9YQLXw_1.jpg	X9YQLXw_2.jpg
2tevqd	216	147	65	TRUE	260	T	RvbBx3y_1.jpg	RvbBx3y_2.jpg
2tetzf	240	160	65	TRUE	896	T	42UBtvj_1.jpg	42UBtvj_2.jpg
2tcllx	236	176	70	FALSE	315	T	rmcvrgK_1.jpg	rmcvrgK_2.jpg
2t924p	185	175	68	FALSE	124	T	qoN1i78_1.jpg	qoN1i78_2.jpg
2t0h24	160	103	60	TRUE	172	T	pgL8QxZ_1.jpg	pgL8QxZ_2.jpg
2szohv	168	143	65	TRUE	135	T	GsFax0n_1.jpg	GsFax0n_2.jpg
2u3ovm	225	215	74	FALSE	590	T	1ABJAGd_1.jpg	1ABJAGd_2.jpg
2u38fo	295	181	72	FALSE	1365	T	pqEvlon_1.jpg	pqEvlon_2.jpg
2tzp4s	200	160	71	FALSE	154	T	exgJQDq_1.jpg	exgJQDq_2.jpg
2tw3i5	215	180	71	FALSE	93	T	GtfwHnX_1.jpg	GtfwHnX_2.jpg
2tt5z3	135	132	70	TRUE	38	F	OQOAeSd.jpg	qvbkpBy.jpg
2tsxai	187	187	63	TRUE	244	T	zA69PBV_1.jpg	zA69PBV_2.jpg
2trpyi	490	488	72	FALSE	280	F	yGMITAb.jpg	JGAi9Y1.jpg
2tr4md	230	185	64	TRUE	434	T	twZLRBL_1.jpg	twZLRBL_2.jpg
2tpd2z	360	225	73	FALSE	100	T	wDRFqb8_1.jpg	wDRFqb8_2.jpg
2tkh4u	250	200	70	FALSE	85	T	EycZ54T_1.jpg	EycZ54T_2.jpg
2tkaoe	224	196	69	FALSE	127	T	hrhNAHY_1.jpg	hrhNAHY_2.jpg
2ung58	285	209	75	FALSE	110	T	iMjI3J9_1.jpg	iMjI3J9_2.jpg
2un87x	300	208	60	FALSE	75	T	rtQiDp3_1.jpg	rtQiDp3_2.jpg
2ul7ax	120	107	62	TRUE	581	T	4CzgEjG_1.jpg	4CzgEjG_2.jpg
2ue9xk	182	145	64	TRUE	386	F	dcLrahX.jpg	q3QLNZB.jpg
2udig0	235	195	61	TRUE	472	T	4AqWvrp_1.jpg	4AqWvrp_2.jpg
2uajyf	191	171	69	TRUE	117	T	LflRybY_1.jpg	LflRybY_2.jpg
2uabat	190	153	60	TRUE	201	T	1ukHsGd_1.jpg	1ukHsGd_2.jpg
2u9mee	242	194	65	TRUE	265	T	C1aRq0M_1.jpg	C1aRq0M_2.jpg
2u914q	231	231	68	TRUE	432	T	H445Ziy_1.jpg	H445Ziy_2.jpg
2u7uyf	244	194	64	TRUE	1466	T	JfTDh6j_1.jpg	JfTDh6j_2.jpg
2u6i67	190	150	65	TRUE	149	F	DtXtN1O.jpg	CMFgQ0b.jpg
2v7ej5	149	124	62	TRUE	111	F	HlzUkkC.jpg	W2r1uuh.jpg
2v6kuw	224	162	67	TRUE	391	T	MqLQ213_1.jpg	MqLQ213_2.jpg
2v1u9a	160	155	67	FALSE	117	T	Hflq2Qf_1.jpg	Hflq2Qf_2.jpg
2v0ps9	259	238	71	FALSE	77	T	0OeuMVh_1.jpg	0OeuMVh_2.jpg
2v0nhv	220	190	72	FALSE	48	F	eCTtXkl.jpg	WoJhJcx.jpg
2uyz7n	165	158	69	FALSE	75	F	1EWOwyj.jpg	iSmGNiu.jpg
2uykmn	262	192	67	FALSE	72	T	4dzONbm_1.jpg	4dzONbm_2.jpg
2uxo2b	190	130	66	FALSE	97	T	yNuQGoq_1.jpg	yNuQGoq_2.jpg
2uwsb7	203	173	66	TRUE	206	T	H7XYxgI_1.jpg	H7XYxgI_2.jpg
2uw7wf	136	128	62	TRUE	107	T	QJ92ks8_1.jpg	QJ92ks8_2.jpg
2uw1r8	262	262	72	FALSE	27	F	KWjWiWX.jpg	z9Chb6i.jpg
2uvzqk	250	175	65	TRUE	328	F	AXtKvW5.jpg	qZ7zvwE.jpg
2uvmfp	165	130	66	TRUE	273	F	qWGIcuj.jpg	cyQTwBb.jpg
2uvm6y	320	225	76	FALSE	2060	T	hR7D8F5_1.jpg	hR7D8F5_2.jpg
2usvci	247	232	72	FALSE	62	T	PgFR3Ok_1.jpg	PgFR3Ok_2.jpg
2usoet	182	142	68	TRUE	587	T	XdTG9Un_1.jpg	XdTG9Un_2.jpg
2uqqvj	180	150	66	TRUE	868	T	Zwh4Qac_1.jpg	Zwh4Qac_2.jpg
2vt0ri	205	185	66	FALSE	54	F	xIWW39p.jpg	c7U074I.jpg
2vsga6	235	208	66	TRUE	258	T	bGVazRw_1.jpg	bGVazRw_2.jpg
2vrwtb	147	123	63	TRUE	132	T	DOxvjhy_1.jpg	DOxvjhy_2.jpg
2vrn0o	270	170	68	TRUE	1317	T	FGSyh6r_1.jpg	FGSyh6r_2.jpg
2vrcwu	275	170	64	TRUE	2068	T	XAqXC2m_1.jpg	XAqXC2m_2.jpg
2vp7se	176	190	75	FALSE	100	T	b8a777e_1.jpg	b8a777e_2.jpg
2vp3wg	290	220	70	FALSE	166	T	wNL0Oy9_1.jpg	wNL0Oy9_2.jpg
2vooc9	305	161	64	TRUE	3439	T	3hFW7BE_1.jpg	3hFW7BE_2.jpg
2vnj9g	156	147	64	TRUE	1499	T	IcKlhfB_1.jpg	IcKlhfB_2.jpg
2vjy3d	133	115	62	TRUE	404	T	P5cGnDl_1.jpg	P5cGnDl_2.jpg
2vdy9i	125	140	67	FALSE	31	F	Uw8KKil.jpg	Vztc99T.jpg
2v9kq7	415	275	75	FALSE	77	F	gvHgVVQ.jpg	X2vo8Jf.jpg
2wc3nf	235	165	70	FALSE	139	T	7Oftvdk_1.jpg	7Oftvdk_2.jpg
2wb8ak	240	175	66	FALSE	145	T	e4tMvE5_1.jpg	e4tMvE5_2.jpg
2w9vzp	300	245	79	FALSE	86	T	RLDvp4v_1.jpg	RLDvp4v_2.jpg
2w8sty	156	170	74	FALSE	32	T	Agiixhx_1.jpg	Agiixhx_2.jpg
2w73sr	412	250	72	FALSE	1072	T	tnXjcOF_1.jpg	tnXjcOF_2.jpg
2w6bnn	219	188	73	FALSE	122	T	MAoOFTq_1.jpg	MAoOFTq_2.jpg
2w4rnr	194	152	71	FALSE	78	T	mL10ZJU_1.jpg	mL10ZJU_2.jpg
2w3mpx	260	170	68	FALSE	331	T	JJg9Vz2_1.jpg	JJg9Vz2_2.jpg
2w14f9	144	158	69	FALSE	972	T	C1r1eIX_1.jpg	C1r1eIX_2.jpg
2vxvq4	229	166	68	TRUE	459	T	AHjKve0_1.jpg	AHjKve0_2.jpg
2vvzof	207	177	59	TRUE	408	T	1hPHp6H_1.jpg	1hPHp6H_2.jpg
2vujn5	415	355	78	FALSE	107	T	0C4TXka_1.jpg	0C4TXka_2.jpg
2vui50	182	140	61	TRUE	202	T	PtJhlTn_1.jpg	PtJhlTn_2.jpg
2vtgq1	287	180	70	FALSE	2212	F	vd3J0B0.jpg	s9jgD62.jpg
2wx85a	166	147	63	TRUE	1038	T	Maaq3dM_1.jpg	Maaq3dM_2.jpg
2wvx5h	195	190	73	FALSE	43	T	cAOyZTb_1.jpg	cAOyZTb_2.jpg
2wv7pc	190	174	68	FALSE	111	T	2XU7Qhs_1.jpg	2XU7Qhs_2.jpg
2ws49e	140	158	73	FALSE	110	T	Y3fKqMU_1.jpg	Y3fKqMU_2.jpg
2wqkat	126	136	63	TRUE	249	F	YHZrDDe.jpg	QtGdEwN.jpg
2wqiyw	300	261	64	TRUE	182	T	3bd3CwL_1.jpg	3bd3CwL_2.jpg
2wmlyy	235	213	72	FALSE	98	T	PMMbYSp_1.jpg	PMMbYSp_2.jpg
2wm3u9	218	212	74	FALSE	69	T	LsNK7XK_1.jpg	LsNK7XK_2.jpg
2wlece	265	210	70	FALSE	45	T	SPqoEQo_1.jpg	SPqoEQo_2.jpg
2whaqx	310	240	75	FALSE	89	T	gY4GjCH_1.jpg	gY4GjCH_2.jpg
2wgl5v	250	203	60	FALSE	59	T	Mxix1Fo_1.jpg	Mxix1Fo_2.jpg
2wg1l5	231	160	70	FALSE	3185	T	1nKN6vG_1.jpg	1nKN6vG_2.jpg
2xhnog	290	226	69	TRUE	148	F	aXWPvy8.jpg	5kaSNNG.jpg
2xgq9n	255	199	70	FALSE	102	T	Gh7gxB0_1.jpg	Gh7gxB0_2.jpg
2xgayx	232	139	66	TRUE	2170	T	FquLm64_1.jpg	FquLm64_2.jpg
2xfmlg	185	203	73	FALSE	60	T	lpHaRih_1.jpg	lpHaRih_2.jpg
2xdty9	180	140	60	TRUE	233	T	P5mcvVt_1.jpg	P5mcvVt_2.jpg
2xba9g	185	167	64	TRUE	299	T	60COVgH_1.jpg	60COVgH_2.jpg
2xafal	378	327	67	TRUE	151	T	KqUvDg3_1.jpg	KqUvDg3_2.jpg
2x9zc3	168	140	60	TRUE	149	T	P5XNElJ_1.jpg	P5XNElJ_2.jpg
2x9dad	280	183	71	FALSE	150	T	s55rJ2a_1.jpg	s55rJ2a_2.jpg
2x63pz	170	125	63	TRUE	646	T	P4EzkVE_1.jpg	P4EzkVE_2.jpg
2x2rir	314	243	69	FALSE	229	T	vcVfoR3_1.jpg	vcVfoR3_2.jpg
2x1mcl	219	159	62	TRUE	122	T	5e8f8di_1.jpg	5e8f8di_2.jpg
2x0yde	399	199	74	FALSE	2817	T	fy8EX3F_1.jpg	fy8EX3F_2.jpg
2wzqz5	230	150	66	FALSE	1441	T	RxeaeRK_1.jpg	RxeaeRK_2.jpg
2wz0md	205	210	69	FALSE	44	F	6RwNAAr.jpg	g8YSBH2.jpg
2wxrco	230	158	65	TRUE	353	T	lRuXJy3_1.jpg	lRuXJy3_2.jpg
2wxkml	192	162	66	TRUE	446	F	HCqFuKt.jpg	hxGEQFs.jpg
2y2lxo	205	175	68	TRUE	1484	T	gM3owL8_1.jpg	gM3owL8_2.jpg
2xvzpy	222	198	63	TRUE	125	T	TdPDWv9_1.jpg	TdPDWv9_2.jpg
2xvvl4	167	127	70	TRUE	147	T	eApLDfn_1.jpg	eApLDfn_2.jpg
2xu31n	400	285	75	FALSE	198	T	S3T1rpo_1.jpg	S3T1rpo_2.jpg
2xsx05	288	246	71	FALSE	132	T	jE11CwV_1.jpg	jE11CwV_2.jpg
2xqm98	213	188	71	FALSE	85	T	6ewsa1g_1.jpg	6ewsa1g_2.jpg
2xplav	220	165	70	FALSE	115	T	3f3e9rC_1.jpg	3f3e9rC_2.jpg
2xpdfb	181	163	62	TRUE	110	F	rRW2fhX.jpg	O5F4xzX.jpg
2xokd1	215	155	63	TRUE	283	T	ckv9bzN_1.jpg	ckv9bzN_2.jpg
2xo3sw	215	155	70	TRUE	2459	T	u4Abgyh_1.jpg	u4Abgyh_2.jpg
2xnrun	225	187	74	FALSE	74	F	lhtDD7B.jpg	9hOEiJO.jpg
2xnf2x	167	137	63	TRUE	416	T	ORAk0Vp_1.jpg	ORAk0Vp_2.jpg
2xl0bk	215	170	71	FALSE	92	T	CV8hbll_1.jpg	CV8hbll_2.jpg
2yl7gk	295	191	64	TRUE	233	F	8GnWsC3.jpg	V85ytUa.jpg
2ykt65	140	155	70	TRUE	417	T	tyrIh9F_1.jpg	tyrIh9F_2.jpg
2ykh4b	220	180	68	TRUE	806	T	WDS9Vgx_1.jpg	WDS9Vgx_2.jpg
2yj1ts	247	166	68	FALSE	98	T	vX4XdHY_1.jpg	vX4XdHY_2.jpg
2yimnd	208	152	68	TRUE	2026	T	13Vwf3t_1.jpg	13Vwf3t_2.jpg
2yild4	172	149	67	FALSE	111	T	XoSHGTN_1.jpg	XoSHGTN_2.jpg
2yhh87	310	238	75	FALSE	126	T	sJd2od1_1.jpg	sJd2od1_2.jpg
2yef76	144	133	68	TRUE	202	T	PPOwzMh_1.jpg	PPOwzMh_2.jpg
2yd8ei	310	250	71	FALSE	151	T	cuL2g3n_1.jpg	cuL2g3n_2.jpg
2yd7ir	205	175	68	TRUE	845	T	G1FVOYY_1.jpg	G1FVOYY_2.jpg
2yd3jp	280	200	67	TRUE	628	T	QgMXvjG_1.jpg	QgMXvjG_2.jpg
2yavu4	306	262	70	TRUE	115	T	xWHuQVz_1.jpg	xWHuQVz_2.jpg
2y51uy	230	185	67	FALSE	203	T	TpP2up4_1.jpg	TpP2up4_2.jpg
2y3hld	215	188	70	TRUE	508	T	46zQRsn_1.jpg	46zQRsn_2.jpg
2z5yt9	212	160	66	TRUE	685	T	njtKd0L_1.jpg	njtKd0L_2.jpg
2z3h7o	165	155	71	FALSE	102	T	kOEPGPp_1.jpg	kOEPGPp_2.jpg
2z2q4l	190	155	67	FALSE	192	T	OJlMMh1_1.jpg	OJlMMh1_2.jpg
2yypsh	145	125	63	TRUE	132	T	38mBMy9_1.jpg	38mBMy9_2.jpg
2yv2ie	195	179	67	TRUE	270	T	dT38moa_1.jpg	dT38moa_2.jpg
2yu84r	248	203	65	TRUE	226	T	clxHqWH_1.jpg	clxHqWH_2.jpg
2yu6oo	175	175	69	FALSE	106	T	2xK1ctk_1.jpg	2xK1ctk_2.jpg
2yqjws	182	225	76	FALSE	101	T	kmqNrsw_1.jpg	kmqNrsw_2.jpg
2yneem	240	180	69	FALSE	116	T	Tvrog0Z_1.jpg	Tvrog0Z_2.jpg
2zq0no	185	135	72	TRUE	595	T	QLf1Je9_1.jpg	QLf1Je9_2.jpg
2zpl6g	255	185	69	FALSE	280	T	ZsLGasH_1.jpg	ZsLGasH_2.jpg
2zpa0d	215	207	62	TRUE	148	T	T1nQPOs_1.jpg	T1nQPOs_2.jpg
2znzpz	185	127	65	TRUE	538	T	eV7SDvM_1.jpg	eV7SDvM_2.jpg
2zmql6	283	199	67	TRUE	1539	T	PytJyZm_1.jpg	PytJyZm_2.jpg
2zlkyy	176	174	65	TRUE	271	T	GZ6xPWY_1.jpg	GZ6xPWY_2.jpg
2ziuue	287	205	66	TRUE	3059	T	Kwua4w8_1.jpg	Kwua4w8_2.jpg
2zeqfp	120	150	71	FALSE	100	T	uBcrGpE_1.jpg	uBcrGpE_2.jpg
2ze9rr	250	192	65	TRUE	247	T	GDP8wEJ_1.jpg	GDP8wEJ_2.jpg
2zd1t6	210	170	70	TRUE	147	T	6sVQVHZ_1.jpg	6sVQVHZ_2.jpg
2zbxr8	420	325	71	FALSE	110	T	o0puWLJ_1.jpg	o0puWLJ_2.jpg
2zbl1b	225	182	70	FALSE	43	F	9ePjDm6.jpg	qO5hnjn.jpg
2zbg6s	190	180	71	FALSE	47	F	UK2DiTA.jpg	DZcRgdG.jpg
2z9ra0	252	157	68	TRUE	2907	T	Ok5lOE7_1.jpg	Ok5lOE7_2.jpg
2z9pxj	224	196	67	FALSE	199	T	czM4RqE_1.jpg	czM4RqE_2.jpg
30b299	235	165	67	TRUE	324	T	YQpwQS5_1.jpg	YQpwQS5_2.jpg
309ctm	178	145	64	TRUE	389	T	iiPPtNV_1.jpg	iiPPtNV_2.jpg
307jce	267	217	74	FALSE	89	T	XnkszcO_1.jpg	XnkszcO_2.jpg
306wr0	140	190	73	FALSE	132	F	ka5rXcS.jpg	mO6ViRS.jpg
306fj1	185	145	66	TRUE	425	T	EV0QsPd_1.jpg	EV0QsPd_2.jpg
3068rj	221	207	66	TRUE	93	T	YiehlmQ_1.jpg	YiehlmQ_2.jpg
30589c	275	200	67	FALSE	65	F	jgV8aQv.jpg	hkAxU7S.jpg
3051br	330	200	74	FALSE	248	T	jg8rSEX_1.jpg	jg8rSEX_2.jpg
304gzf	210	195	74	FALSE	2275	T	ENyQHUg_1.jpg	ENyQHUg_2.jpg
303xb6	235	159	66	TRUE	239	T	LgszOfP_1.jpg	LgszOfP_2.jpg
303u4d	196	183	67	TRUE	222	T	HcKLddz_1.jpg	HcKLddz_2.jpg
303fm2	300	206	73	FALSE	133	T	5Nszuku_1.jpg	5Nszuku_2.jpg
3034ct	275	200	70	FALSE	220	T	RBQDDVx_1.jpg	RBQDDVx_2.jpg
3030vj	275	200	75	FALSE	613	T	iJqaDeu_1.jpg	iJqaDeu_2.jpg
301otx	120	200	74	FALSE	104	T	5POEIXp_1.jpg	5POEIXp_2.jpg
300y1n	250	180	75	FALSE	91	T	VzZm1SF_1.jpg	VzZm1SF_2.jpg
300b5c	238	207	69	TRUE	150	T	h3d72BB_1.jpg	h3d72BB_2.jpg
2zzdj8	280	205	68	FALSE	53	T	bz92u6e_1.jpg	bz92u6e_2.jpg
2zyf2t	165	165	67	FALSE	63	T	8wf3kKH_1.jpg	8wf3kKH_2.jpg
2zyapo	182	157	67	TRUE	90	T	YQZUWIz_1.jpg	YQZUWIz_2.jpg
2zy504	182	157	67	TRUE	242	T	YcAYHGZ_1.jpg	YcAYHGZ_2.jpg
2zre3d	286	176	70	FALSE	79	T	NDHycdS_1.jpg	NDHycdS_2.jpg
30udbp	288	242	70	TRUE	107	T	j2P02cy_1.jpg	j2P02cy_2.jpg
30u8vh	161	156	66	FALSE	80	T	6iawkDp_1.jpg	6iawkDp_2.jpg
30t7yj	250	175	72	FALSE	167	F	Q93c5o7.jpg	Wo8KQpX.jpg
30rkld	265	190	72	FALSE	138	T	2IN8rse_1.jpg	2IN8rse_2.jpg
30qub2	327	299	72	FALSE	160	T	Ivlear8_1.jpg	Ivlear8_2.jpg
30q09e	177	162	62	TRUE	235	T	fyl0oiH_1.jpg	fyl0oiH_2.jpg
30pvct	270	214	72	FALSE	80	F	brYOQQP.jpg	cZYoGuz.jpg
30p2lq	191	150	62	TRUE	2719	T	htYp69d_1.jpg	htYp69d_2.jpg
30nlj6	200	158	62	TRUE	109	F	ACht4yH.jpg	GvfsNvc.jpg
30mr48	320	205	74	FALSE	96	T	EGNvKLp_1.jpg	EGNvKLp_2.jpg
30go1m	214	194	69	FALSE	134	T	8fVCQyA_1.jpg	8fVCQyA_2.jpg
30gdlo	280	230	69	TRUE	169	T	DQFl9Fg_1.jpg	DQFl9Fg_2.jpg
30fdbq	390	225	73	FALSE	197	T	dX3ZrlD_1.jpg	dX3ZrlD_2.jpg
30ekmz	218	184	66	FALSE	82	F	Y9GVZFh.jpg	THbETSn.jpg
30dywg	250	201	70	FALSE	128	T	zc3eoQB_1.jpg	zc3eoQB_2.jpg
30dujf	165	180	69	FALSE	66	F	jHzMdJy.jpg	fHmTQYN.jpg
30d0pv	136	125	60	TRUE	99	F	dXnfmVX.jpg	7jGLFP5.jpg
30cjnl	172	154	69	FALSE	42	F	LM2pBU5.jpg	AtbHLlM.jpg
30cfkj	218	190	73	FALSE	67	F	d9kkIYG.jpg	99kW9iW.jpg
31grur	269	185	74	FALSE	77	F	dsEx1Kd.jpg	F3EWXGa.jpg
31ge9w	203	201	61	TRUE	596	T	Ix8VjcL_1.jpg	Ix8VjcL_2.jpg
31g9hi	275	190	73	FALSE	117	T	UXT9mSC_1.jpg	UXT9mSC_2.jpg
31fmks	345	195	74	FALSE	471	T	cmOiv6u_1.jpg	cmOiv6u_2.jpg
31edny	142	132	67	TRUE	238	T	oOBbLGR_1.jpg	oOBbLGR_2.jpg
31d1l8	169	149	62	TRUE	182	T	QLx4Na3_1.jpg	QLx4Na3_2.jpg
31cx5u	220	200	74	FALSE	55	F	a9CvWTJ.jpg	Sl5feid.jpg
319dnd	220	200	71	FALSE	89	T	oUTmbNJ_1.jpg	oUTmbNJ_2.jpg
317dc2	225	215	73	FALSE	45	F	jHeXFpu.jpg	2COjSvR.jpg
310xi7	235	205	72	FALSE	76	T	A4ZmGpm_1.jpg	A4ZmGpm_2.jpg
310c9b	143	143	64	TRUE	101	T	pONLos9_1.jpg	pONLos9_2.jpg
30xkhk	116	102	62	TRUE	202	T	nUOM9qO_1.jpg	nUOM9qO_2.jpg
30x6w4	187	172	66	FALSE	46	T	C7PqTpp_1.jpg	C7PqTpp_2.jpg
30wh1o	265	185	75	FALSE	180	T	1PdeH1w_1.jpg	1PdeH1w_2.jpg
30vn2y	270	170	71	FALSE	154	T	ji5fUIb_1.jpg	ji5fUIb_2.jpg
32209v	326	196	67	TRUE	336	F	ejhHqum.jpg	3S5pSqp.jpg
31zotz	230	145	68	TRUE	372	T	gAmJZQr_1.jpg	gAmJZQr_2.jpg
31z5iu	210	138	66	TRUE	388	T	9LJFdKC_1.jpg	9LJFdKC_2.jpg
31yula	276	193	70	FALSE	140	T	P4mD7Yy_1.jpg	P4mD7Yy_2.jpg
31wn7y	202	152	71	FALSE	111	T	MDgeeez_1.jpg	MDgeeez_2.jpg
31vvtf	240	195	72	FALSE	60	T	SCl0bog_1.jpg	SCl0bog_2.jpg
31vny8	215	165	69	FALSE	91	T	UmncwLc_1.jpg	UmncwLc_2.jpg
31uy0p	280	180	64	TRUE	1777	T	VSh7pZ7_1.jpg	VSh7pZ7_2.jpg
31ukn5	175	140	64	FALSE	82	T	Bpb6LLQ_1.jpg	Bpb6LLQ_2.jpg
31u0ce	230	202	65	TRUE	57	F	DU79w2W.jpg	7uV3Nx1.jpg
31tay9	218	176	61	TRUE	176	T	EBP2FGZ_1.jpg	EBP2FGZ_2.jpg
31pr5j	203	177	69	TRUE	370	T	yoBp9TY_1.jpg	yoBp9TY_2.jpg
31pold	375	255	78	FALSE	604	F	DreN58T.jpg	sCgnUDS.jpg
31pk1g	216	156	66	TRUE	266	T	ucBRkeH_1.jpg	ucBRkeH_2.jpg
31nyxa	147	134	62	TRUE	71	T	4MWE6Oy_1.jpg	4MWE6Oy_2.jpg
31lqux	145	151	73	TRUE	91	T	M3Cjld9_1.jpg	M3Cjld9_2.jpg
31i9jr	175	115	62	TRUE	1615	T	TCxfRAd_1.jpg	TCxfRAd_2.jpg
31i3n4	281	209	75	FALSE	54	T	WzPYb8R_1.jpg	WzPYb8R_2.jpg
31i103	220	190	65	FALSE	57	T	HMSPSsg_1.jpg	HMSPSsg_2.jpg
31hglb	255	178	72	FALSE	202	T	xRQJuzO_1.jpg	xRQJuzO_2.jpg
32k93m	162	129	67	TRUE	636	T	iRTjL1t_1.jpg	iRTjL1t_2.jpg
32invt	252	212	71	FALSE	84	T	JC8QsVs_1.jpg	JC8QsVs_2.jpg
32i0nj	140	110	63	TRUE	949	T	GNvxrIG_1.jpg	GNvxrIG_2.jpg
32he76	166	145	63	TRUE	527	T	CB8fokl_1.jpg	CB8fokl_2.jpg
32h47f	338	288	75	FALSE	145	T	nAPsWLU_1.jpg	nAPsWLU_2.jpg
32h117	333	199	66	TRUE	1800	T	YSueKzi_1.jpg	YSueKzi_2.jpg
32gxz5	210	172	68	TRUE	102	F	d0CQxxu.jpg	INz2LhE.jpg
32bc1p	322	194	77	FALSE	99	T	Dq4oUVi_1.jpg	Dq4oUVi_2.jpg
32alys	120	137	74	FALSE	99	F	11J6vs7.jpg	AmYqWLP.jpg
329mzf	291	197	68	TRUE	1855	T	72tCWAf_1.jpg	72tCWAf_2.jpg
3281px	413	342	69	FALSE	756	T	dPtiYru_1.jpg	dPtiYru_2.jpg
32682s	173	154	67	TRUE	207	T	bE25PHM_1.jpg	bE25PHM_2.jpg
325sl3	148	114	62	TRUE	663	T	4LpdnW5_1.jpg	4LpdnW5_2.jpg
324cmr	323	293	70	TRUE	206	T	RXkzzkI_1.jpg	RXkzzkI_2.jpg
3235ac	212	178	72	FALSE	61	F	Tr8gVx7.jpg	duhUsfa.jpg
3232bv	186	176	70	FALSE	168	T	LdAZUND_1.jpg	LdAZUND_2.jpg
322ybs	238	191	75	FALSE	44	T	2Y21t2X_1.jpg	2Y21t2X_2.jpg
322b91	158	110	61	TRUE	533	T	Md4CvBY_1.jpg	Md4CvBY_2.jpg
334xzq	170	149	67	FALSE	63	T	nwt223G_1.jpg	nwt223G_2.jpg
332se7	216	164	59	TRUE	312	T	yF4wPVk_1.jpg	yF4wPVk_2.jpg
332g0d	220	180	63	TRUE	183	T	Zv4yjK0_1.jpg	Zv4yjK0_2.jpg
3315fc	212	176	74	FALSE	93	T	osNfdkA_1.jpg	osNfdkA_2.jpg
3305sp	236	185	69	FALSE	82	T	VejBLIt_1.jpg	VejBLIt_2.jpg
32zygl	230	200	65	TRUE	78	F	oWpojoe.jpg	VEBBhvF.jpg
32xgmz	205	170	70	FALSE	455	T	WWj7Uk8_1.jpg	WWj7Uk8_2.jpg
32vasu	235	165	72	FALSE	81	F	9FEyPPQ.jpg	WNQVlTP.jpg
32v1sc	156	125	64	TRUE	75	T	UbcFjjA_1.jpg	UbcFjjA_2.jpg
32v1a1	196	181	67	TRUE	158	T	HFd4qSU_1.jpg	HFd4qSU_2.jpg
32tsiw	225	207	73	FALSE	43	T	3LnENKI_1.jpg	3LnENKI_2.jpg
32svlu	220	190	63	TRUE	156	T	cBFEL2B_1.jpg	cBFEL2B_2.jpg
